question,url_m,link,url_b
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_06_07.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_06_07.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_06_07.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_06_08.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_06_08.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_06_08.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_06_09.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_06_09.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_06_09.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_06_10.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_06_10.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_06_10.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_07_01.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_07_01.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_07_01.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_07_02.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_07_02.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_07_02.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_07_03.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_07_03.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_07_03.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_07_04.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_07_04.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_07_04.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_07_05.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_07_05.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_07_05.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_07_06.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_07_06.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_07_06.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_07_07.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_07_07.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_07_07.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_07_08.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_07_08.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_07_08.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_07_09.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_07_09.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_07_09.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_07_10.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_07_10.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_07_10.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_08_01.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_08_01.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_08_01.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_08_02.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_08_02.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_08_02.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_08_03.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_08_03.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_08_03.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_08_04.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_08_04.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_08_04.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_08_05.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_08_05.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_08_05.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_08_06.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_08_06.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_08_06.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_08_07.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_08_07.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_08_07.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_08_08.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_08_08.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_08_08.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_08_09.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_08_09.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_08_09.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_08_10.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_08_10.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_08_10.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_09_01.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_09_01.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_09_01.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_09_02.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_09_02.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_09_02.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_09_03.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_09_03.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_09_03.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_09_04.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_09_04.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_09_04.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_09_05.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_09_05.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_09_05.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_09_06.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_09_06.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_09_06.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_09_07.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_09_07.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_09_07.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_09_08.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_09_08.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_09_08.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_09_09.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_09_09.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_09_09.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_09_10.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_09_10.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_09_10.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_10_01.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_10_01.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_10_01.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_10_02.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_10_02.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_10_02.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_10_03.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_10_03.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_10_03.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_10_04.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_10_04.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_10_04.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_10_05.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_10_05.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_10_05.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_10_06.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_10_06.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_10_06.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_10_07.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_10_07.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_10_07.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_10_08.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_10_08.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_10_08.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_10_09.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_10_09.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_10_09.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_10_10.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_10_10.png,http://35.202.141.29/data/CUR_2015_CSA_172/CUR_2015_CSA_172_10_10.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_01_01.png,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_01_01.png,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_01_01.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_01_02.png,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_01_02.png,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_01_02.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_01_03.png,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_01_03.png,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_01_03.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_01_04.png,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_01_04.png,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_01_04.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_01_05.png,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_01_05.png,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_01_05.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_01_06.png,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_01_06.png,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_01_06.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_01_07.png,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_01_07.png,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_01_07.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_01_08.png,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_01_08.png,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_01_08.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_01_09.png,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_01_09.png,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_01_09.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_01_10.png,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_01_10.png,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_01_10.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_02_01.png,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_02_01.png,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_02_01.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_02_02.png,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_02_02.png,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_02_02.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_02_03.png,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_02_03.png,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_02_03.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_02_04.png,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_02_04.png,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_02_04.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_02_05.png,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_02_05.png,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_02_05.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_02_06.png,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_02_06.png,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_02_06.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_02_07.png,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_02_07.png,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_02_07.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_02_08.png,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_02_08.png,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_02_08.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_02_09.png,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_02_09.png,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_02_09.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_02_10.png,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_02_10.png,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_02_10.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_03_01.png,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_03_01.png,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_03_01.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_03_02.png,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_03_02.png,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_03_02.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_03_03.png,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_03_03.png,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_03_03.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_03_04.png,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_03_04.png,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_03_04.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_03_05.png,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_03_05.png,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_03_05.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_03_06.png,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_03_06.png,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_03_06.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_03_07.png,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_03_07.png,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_03_07.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_03_08.png,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_03_08.png,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_03_08.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_03_09.png,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_03_09.png,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_03_09.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_03_10.png,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_03_10.png,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_03_10.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_04_01.png,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_04_01.png,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_04_01.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_04_02.png,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_04_02.png,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_04_02.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_04_03.png,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_04_03.png,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_04_03.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_04_04.png,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_04_04.png,http://35.202.141.29/data/CUR_2015_CSA_226/CUR_2015_CSA_226_04_04.png
